Node1, Node2, Distance
1501,1027,3225.451513228509
1324,350,2247.9324541402484
396,2055,3065.7053890661978
242,1109,5422.545496946636
1358,1058,18356.00628592389
2355,1393,3641.514734435895
1355,1453,671.6876653228276
1623,516,8265.801391188257
60,1825,1902.0254574494897
724,436,708.932411757972
450,1098,3834.9660270771096
1665,1011,28002.857544615097
596,2194,1989.4474046725484
356,2263,5031.091967845351
694,1922,4461.229859154716
1026,2383,3651.449285495098
216,656,56951.563855235676
690,540,1142.8079162927268
2021,299,1603.1219732649515
1403,545,1486.657387104875
186,1560,4436.4188355428305
1554,997,2262.3893719155203
1496,2336,7935.90008608674
241,1710,4259.829729165808
482,224,7236.263603770497
1675,648,21934.89701421236
1445,1611,906.1677598402255
248,24,4886.078637875837
2147,238,5836.177129868409
835,749,16036.745280136001
1339,242,18774.776420382354
238,2387,5361.808088435344
665,1827,29686.95823271936
701,1776,1396.7853655506628
1906,1025,4526.748738171141
2383,2075,8256.417119945816
1496,2344,24994.475149799306
28,2366,11139.771139754741
1451,1354,97917.995205047
2193,2188,686.1340558102722
613,1334,8374.44352806016
2126,2390,6366.5612968480045
1672,1821,8056.936177650823
2494,278,9843.398821982386
998,1653,5507.315519928891
310,2317,4288.608885786421
2341,200,3394.4867076470946
669,1982,3117.070234069322
1957,988,17037.738526406603
2579,765,7952.6282679798005
2187,2453,2488.6735020942815
432,739,15644.672835631949
2187,1125,10090.36901041551
2298,655,12471.654454019434
2130,978,35135.51815382299
866,2298,2363.1696574727885
91,539,11304.765241450477
2344,2103,3800.879014610751
2283,1734,8299.164496243578
1649,823,95049.69051538143
347,1343,6439.2953792000435
1511,2369,6628.397950705983
1708,2280,4087.6875251821702
772,354,5542.109860156718
190,1641,3376.735687136175
323,2017,8853.01526096391
2147,2282,6473.863019829739
2368,1460,4542.792856146861
1891,1890,1762.9566054298834
876,1648,1779.5814768502637
1689,923,970.3903010834803
2069,1208,2635.6056388541006
200,770,15180.1560358686
2112,1998,3622.253737992797
797,286,25253.26577264198
2108,2342,5326.195467880521
142,636,2746.2485211996777
1334,2157,12585.980023146187
605,1118,3560.018069271395
1441,1507,4851.408552768248
761,2019,25480.068265904294
1209,1828,1156.7715210221968
1619,953,977.8559523513824
2394,429,1281.5620686494428
1353,1981,1756.242108105573
594,780,3644.9958217136127
2540,96,2239.205882300129
1138,1233,2262.820315810414
442,128,9978.551987522726
813,634,9780.090593651406
13,2168,8730.292999045932
820,2302,7200.794295335044
1645,1393,24654.815559990904
2201,1729,22774.560958634764
533,2496,3231.324847085833
1000,1652,1300.424106316742
1016,1201,1585.0479813143265
2027,1441,12828.168346380247
2217,1354,5504.07366486026
646,2026,7550.20599088514
2163,1321,3700.363915127994
2215,2133,3197.0119872174673
317,1844,6676.566992461418
868,1468,6992.353258027224
1935,1172,16383.31024312963
496,588,3253.2115905914657
139,1414,28684.401847843437
1643,325,12194.627689114544
1682,2141,12013.877209922184
280,2158,1258.5052310195235
2187,356,32807.98258519582
2302,342,6504.167504000594
1327,1719,29027.700708685752
516,1344,16726.901086030837
1036,1759,8425.5151509322
2176,1026,2928.4424260996807
772,50,115484.30727285027
325,2510,29483.630951807674
835,751,14783.69895735862
2497,1414,5162.517711732895
957,632,4197.443771421957
1051,2357,2881.4714724691876
1419,1400,2890.038253179875
682,98,15145.201100302906
1321,2492,3847.600645205925
2477,461,1934.8799910917596
1717,346,12070.678904240665
423,1424,37232.776533246244
447,2548,5693.508184294188
2218,1580,3973.8615820881005
1329,892,4619.654960785013
2149,1465,1063.524915912276
2382,1347,8146.977441908563
1481,2141,9164.248070724669
1495,635,29854.107724523154
1644,1995,1639.5567401554456
1344,1521,13853.396979496116
1296,335,1464.5505096900206
823,2234,162686.88787929827
1568,2329,23359.55988711569
773,2355,1589.0510455986328
1432,1093,1931.1882534056513
1616,1293,1189.5046431954743
1369,101,4441.196704329491
855,1778,4789.749885006723
676,2336,7386.770989139247
2530,1468,13937.590778325362
1334,2194,17752.670868239882
120,1133,12937.95661212516
662,1914,3251.986851860352
769,2256,1513.083896951001
838,2412,11120.30434148934
1005,860,2587.041371184468
1686,231,13047.918020656654
432,797,23623.85837786194
1536,1934,50235.17648648922
1691,251,36499.521455609494
1964,2501,13751.677753327502
2209,1998,2253.313336536055
216,2228,9808.567460200275
461,367,2008.5771309316474
1164,138,2883.6155435335518
519,850,18591.367064368984
1462,1481,4475.39213337949
1852,2343,2065.999808747759
2112,2427,13294.485412960375
2044,2555,10825.243555962532
3,896,11644.43664069353
858,29,7418.038404143649
2546,184,2495.9785204129453
781,2526,4375.9782271558715
1382,713,5544.206039768068
4,1765,9308.782777045635
912,2015,7248.663408332289
513,346,67280.18794232588
1798,19,5138.51886676993
529,2,2494.8159690468597
241,280,1935.5377195716458
2263,2567,1185.374763454515
1910,925,1756.9279895148804
1575,862,2953.191845835958
848,850,1037.9141239110768
798,478,42985.07571100137
2352,1059,3194.271232662722
2178,1596,31986.391078160046
2157,1685,1069.5276955979637
1590,1105,2681.973743079236
2505,700,2091.8740664459524
595,1435,1521.1909943514936
1392,128,6975.692158525162
2537,136,975.2456834966521
180,1817,1005.2683573553267
2390,314,1027.566057538721
1229,186,14736.635004500054
463,2064,4660.83319879626
1123,2309,1508.018448470632
1892,150,3698.9156446052634
674,927,2754.259580431557
888,1932,5220.401822249767
227,1874,5778.687538991587
138,1135,2822.5471997517575
216,606,14617.097824176852
2294,2231,3592.8835933203677
317,1826,12236.568589626706
2085,1698,5354.854393598203
135,288,2547.6300470221777
2109,1221,1708.680198177444
1937,434,2730.885697366167
2323,256,3951.365027882712
1929,692,2610.832999345296
710,970,2745.7224190864004
165,1694,1182.0412109880517
75,1114,4731.040727722547
419,974,5043.607332272715
238,2333,11952.10685480609
93,1249,3692.2283189763557
661,2120,5287.164031240858
188,2471,5089.855530571232
1311,526,762.3751848520566
708,2183,3425.6227795115465
446,1842,15710.885555526054
427,2078,1166.0866732592087
1215,1555,1774.5222822747921
308,1481,16788.103684667072
2508,522,6639.942714659755
125,1488,12093.834601862352
399,2322,3408.5635992954394
551,810,4688.435826807916
1811,1492,12742.924510855546
2141,525,16242.814123631997
1324,2333,12023.447520078029
1203,1212,1436.6994690148576
2392,1158,8985.590836990688
2014,1790,8309.958583737965
2214,359,3656.8753473466086
2491,1607,7114.740890515905
455,210,1382.5508009714215
1262,440,10104.956397575168
2237,1875,156032.9492185299
1691,1270,4545.365131595951
1336,1354,17080.153221308232
200,1308,11782.478188849527
2377,647,4322.251374345746
1828,650,18211.75860558855
1590,1997,2816.8491523591792
766,1055,2844.3319153996185
1050,1662,6991.262248320076
1208,1590,51350.788265289426
1303,703,2187.749811019862
225,640,1967.0114038896113
1434,661,3795.9602576274206
2329,783,14295.50011587816
156,1199,7302.7370578028485
765,1752,7957.263097599707
1620,1304,11845.321948803408
1123,2341,5506.861946210975
363,1703,1638.7162577936251
2323,35,10906.309693369207
1678,459,16565.791999533103
1963,303,14838.5891221112
2528,1813,1271.2262733697644
2212,1849,2940.7875871839146
728,478,7731.67751558951
1148,1037,2292.0031995477134
442,2113,9054.204323672146
779,284,1383.688078278157
2125,2123,8601.572165238551
1069,1943,15063.75499598537
1457,1145,8664.210044072295
796,841,1899.451139367814
914,1140,8633.227559177078
1728,1493,23110.170379878076
191,1014,2763.4347236078083
644,1937,1323.5453347635837
446,1879,6552.087587510147
561,214,15436.939697740507
530,939,6822.054673662197
1153,1346,2966.0435390154184
374,2203,4080.202640237098
1661,2251,4511.859368885278
2113,306,4303.795166386085
856,585,15687.788654865968
780,940,12704.23372117351
1459,1569,796.8983717323624
152,1142,1644.517772839343
2198,1287,631.0246763033549
92,1799,595.5761324748969
2553,2257,35141.987198758856
2515,1259,1307.1976279026242
553,2089,32964.310258600024
2084,1449,1648.413996145224
1457,2388,50182.43838955795
18,132,4741.189831587506
704,786,3416.847692029073
14,2375,7651.772041673834
1663,884,15025.050901033504
146,621,5535.36740346714
1180,668,11102.12144408684
2159,2500,3020.1620390027715
1696,467,4057.2954743401474
1628,1616,2154.9044446253793
1978,1258,1457.9874158184641
2141,1170,2466.6209431436114
49,227,3592.7230466641595
1270,113,18253.437278272315
2044,616,19744.202699374557
31,843,4229.877986753813
1887,978,49807.279126988244
912,2096,7837.082893433996
2158,1938,1135.7765847642593
2035,2141,46576.083617557684
656,1354,38970.498247395895
922,432,61122.70287164908
132,420,4963.486447043266
614,1656,4959.78365797527
1334,1625,13163.079435802018
261,1492,3098.387832671348
67,2308,4396.023358334518
177,1063,7170.118065343985
2472,1359,1803.7325270997974
1656,478,37177.82620377905
1258,714,896.5494423892778
2435,2474,3186.1860127441905
2485,2495,7586.814831804695
1027,2511,1660.1735633528
1862,2196,5447.361256288016
209,1845,8748.182540895212
1948,171,12870.58358521096
88,108,10896.209175676078
2458,1526,5256.613203008402
1765,2178,12091.507662403194
2444,2021,1634.0936256651762
694,2328,6716.004544031225
1394,2041,1690.7347399764724
2363,2481,4256.468536540411
1156,321,5141.143852290004
2280,1069,5439.276319323605
1937,1590,14279.735250249632
2522,519,18867.752377169218
830,1671,6403.825762907622
1255,2169,15490.80810764595
1089,1656,10669.100154814056
830,1670,22551.610087678866
989,961,6067.069711474718
1097,920,2116.704252618325
2414,829,13412.104615476672
1569,2572,797.4509406945114
1344,2077,27063.032452263065
969,421,852.3880326991455
1334,1693,4901.953046256893
1529,1034,1697.9701158190683
991,2192,576.398194297125
970,319,9192.153759708388
382,1108,2177.831085840055
2252,930,1410.3423787745016
150,17,7240.603759813436
2045,858,4953.921987676121
1058,957,27174.00463436198
935,640,1051.1491475487935
317,2378,10114.356410044611
381,249,1457.548917301442
2049,910,1440.4168015530734
947,1338,31709.00249762807
2380,2279,1978.0836090395621
2523,1539,12947.573032632741
79,1307,15900.104638053881
811,216,6954.313692162075
233,2002,4659.400477761464
2195,986,1900.4204626778942
2290,1670,8576.785258484691
777,1977,2710.134719468408
1477,2141,16483.412929380534
1582,439,17542.513057709642
914,785,3728.753602793394
1058,37,34147.10501061902
1988,1836,3164.3932028129625
822,2023,3358.421750466415
722,2182,4206.031048374708
851,2012,8712.861594645321
892,2429,6203.183113686577
196,1314,1575.920417598408
896,1241,11263.33671380651
1744,2210,24848.843237367975
1210,2426,1305.2485086898341
787,948,2101.378323427104
758,2176,5410.14641868755
543,2338,7188.22407355625
475,1000,2404.43054715067
315,1333,1950.5333449621385
967,871,1541.3839503329677
433,191,910.1243586892939
481,30,9332.135688972887
285,372,909.4274398819907
579,2325,1207.6360673789302
1449,2279,7882.817847905443
219,2164,3081.4764117360696
2434,1655,4930.605572374708
1992,2488,770.4225984772412
893,817,17023.383223983452
2291,1183,1156.1190116690823
2406,1082,3821.9751728982865
1722,61,6269.794556990202
0,922,7485.303905707813
2456,1024,3079.724765677575
717,978,76049.88237637709
1180,679,3099.0757608998097
2449,2401,2628.6700761078446
1443,2421,42892.70935437104
214,1353,5255.377473600649
1493,2438,14256.226280385605
1998,2127,2442.9499304875194
1133,1754,20922.455340748395
1405,1420,5388.855334118915
1808,1602,51786.97955470074
1693,667,509.186625126005
1059,398,7191.004386592952
755,2376,2629.2465710952847
1651,1887,27762.888254713514
1866,1923,2102.433505334467
485,971,5798.221438607804
1776,1853,925.4502427916817
2348,2196,7981.445096236311
182,1374,13622.306583516425
1478,2315,4400.7681860814555
1130,1900,11590.793830119243
260,2444,1703.7596446686
2172,654,7575.8335111404895
2416,2180,4815.392817160954
1768,8,2575.262533680925
2450,1203,2571.7974647136634
2397,343,2179.2440781762357
1388,2283,4223.710342624285
914,1979,22132.243013199528
1195,231,10660.878905689395
961,2586,2072.8954425578945
1935,10,12093.777921576206
1044,1199,20750.204999105415
2381,2373,1597.6591624696748
193,474,6828.643202401613
2255,2251,12470.037540484784
4,2178,21104.960367278025
1683,1915,12598.771012532565
1147,2193,26768.60826620729
1237,2263,3868.811359878015
2430,2105,3930.872641484895
1195,1194,2758.6124055409223
742,2536,1301.5236115886062
686,721,1105.8081018901273
1822,1510,2410.761219152609
43,595,1194.9947717180296
1562,1277,4636.358450256497
1797,1746,1139.0161018466904
2145,698,38828.19612434139
2417,2333,6283.52442535556
1887,916,14277.115755708828
1152,224,10766.683333712539
1108,1673,976.7718568865226
1003,365,36441.42792593922
420,867,2727.4964072333296
1062,1029,10394.210737317353
697,2391,1745.3105032070998
2068,1883,813.6393732024565
2196,1628,3573.1755990838196
79,1378,17042.928746828602
693,423,6094.845307403281
1873,2339,3054.1420663072945
1710,499,4206.75116732267
308,676,16032.89490399767
1588,1529,1658.6640955385828
941,2172,21381.81524412395
239,1248,1353.9138454266551
1700,2086,17347.56659452913
2551,987,1434.0221287877653
1646,1565,5253.438025658706
86,536,8929.428147345076
2316,1865,7752.5958298200785
230,2008,1526.6128901987195
1571,1747,10774.184944588842
327,936,17132.76648465735
1536,823,71465.37359430324
1380,235,3705.190966792691
2196,1616,2609.16488309034
1789,1407,5243.394281227518
1795,2553,4136.57262148773
576,2531,59635.377403222934
182,1336,15787.09915177064
1927,285,2614.8927094352634
1159,2452,5154.883041064904
2168,105,3476.4391582078565
23,257,3275.7305682777446
2076,2437,1456.153392556115
1250,1348,18195.41915188575
770,1136,23467.349112136646
1618,1875,25267.074557569875
2131,1302,964.2933893829177
1955,1665,7845.8372830559765
586,2310,13810.254137670934
182,1369,6670.255348535686
2397,1536,48694.130849359724
1873,770,4798.869934114657
1967,1930,23680.86763699095
53,1987,5426.322749067695
272,377,6298.895173985993
185,561,9268.489843574742
2404,693,11396.584427645199
2347,1598,3703.5655593223164
343,566,1917.6479060978381
1231,391,6556.58496346626
2531,2126,46899.764036553686
966,2044,27945.666084347165
169,905,8436.600734765416
213,730,19787.707736828786
36,1139,931.1820249977515
1656,1520,21963.80673445045
576,615,32079.061661873067
1500,63,2873.3350776762977
553,1553,11767.11763983325
1757,348,2033.3235147614662
2542,216,8869.339721499286
2351,1707,651.7547366474196
2488,1918,479.27698358706857
2091,385,3335.428000292038
2453,2538,5257.758979821365
346,1875,22639.091552958573
1998,360,873.9364248475064
2391,69,1897.423682232086
1762,1107,3662.047834554597
1794,1757,2521.034984780056
528,1587,1163.7920551374339
823,1678,143520.25049595075
1812,1846,5100.620883107337
1858,1582,6334.373994872575
1656,1336,18987.71258107856
2151,2476,1769.1172348430182
1719,1786,39754.09841064854
2070,1578,2918.218987455183
1678,2167,54057.550603353055
1987,717,33067.94644199851
1618,1661,1048.7616898139133
1711,1738,2543.9730793422445
794,517,4788.3319682328665
1676,1876,2759.504611590465
2553,1979,19574.254253915013
2050,2128,3051.6991312126497
793,2109,3639.7114496079366
346,1882,21874.25702052679
2402,1803,24213.474613368202
1466,209,12609.385135502835
1909,2314,2468.220362913838
2495,1020,7648.4344150382785
2361,814,7609.496830707641
1234,232,9677.838197678833
2553,1980,57339.78281460974
490,1117,5208.115876128461
1964,2453,4188.662759066312
2524,843,3618.9035242521904
1457,864,14595.856377970955
939,708,23778.207092637917
576,1935,34393.5165368921
1675,757,22626.76286352249
1193,582,10077.535109507406
1392,2492,11968.149999151412
1921,1957,23560.140602680047
2056,1603,6623.82645932526
772,1590,53368.63853992378
1668,1699,3070.7052267194836
678,1621,21139.448967419936
432,2439,10242.738775078082
1103,918,9582.393933563204
1093,932,8793.625192971476
1105,577,1264.8671067966636
1590,2394,7061.780483486579
836,2010,3558.4066311258302
715,300,3769.2073947812105
1001,890,1375.2143340936811
2116,252,3949.5447535532594
2214,1571,12092.583105278687
767,1447,7585.439310538778
525,1027,12521.817551163229
832,1470,4870.190202585377
829,681,4427.645697607065
1703,1320,9074.050297603488
1503,2054,693.2873663717219
1480,1563,1905.4945138749317
2251,1875,20150.858926086785
2486,2510,4570.203330289637
2116,2421,7141.13500118657
852,440,2593.6205316956743
834,1702,1737.9829755061114
884,791,19095.688109794533
1582,2184,13905.732593587545
1451,1457,1660.8804920110158
2483,794,2207.376823945542
2149,1595,1559.2782200190074
1468,1074,17088.57203697937
806,2565,1993.0761295765803
1607,2044,42055.31431533785
2202,1215,1972.523230214779
440,1120,9555.219960447012
919,1471,26227.78061595192
216,738,2275.8973493126477
926,423,14949.126823339584
2266,212,1694.7252792163715
84,233,6531.044677679924
2175,2241,1595.828194488001
229,2008,1467.0752894988773
2154,1646,2190.111174359868
2164,2143,1347.5180997776679
2101,1186,8891.890702693954
269,750,9994.357110453937
2134,279,1153.4220404237292
48,182,22731.770837581113
1525,1908,3841.743626709052
1496,768,6250.598660002195
2123,1930,1409.6800435093508
539,318,52433.46059543343
2568,168,2294.5891979017706
221,2421,7110.504079826021
2431,1715,3756.7121322674743
972,717,26832.404613163268
638,2551,1445.9821645451873
2182,1770,5704.35825631525
238,662,4750.697029071774
1626,1832,5792.25294091909
939,740,3197.7253175973
2167,823,196219.68009145473
1913,2415,2022.7233436021486
1746,944,2759.241363856154
2082,2330,1031.3518628987952
1149,743,1989.1352999495678
2341,136,2045.3720136391548
624,1551,14934.980543411537
1094,1843,4403.504336450785
802,976,1269.2157081096154
1785,869,1319.7529375664335
1005,1203,3154.1719331552094
2587,656,34439.39091724369
1224,643,1951.014246757971
418,1229,32518.902673550696
831,66,808.2649824343146
358,952,21347.81141000052
610,200,237.4761960549556
216,2330,3852.6598833377034
63,2255,5569.10764921767
2234,102,11125.84448506699
168,644,925.7329405499678
772,2026,7153.331775513631
518,701,3005.099851563688
831,2568,1598.5274854124925
113,1229,40126.90018097817
404,1011,6599.9989779810385
2214,1514,1258.1396909337475
1265,162,15866.96644901992
829,2060,949.2953029699106
2086,1728,17532.507181946927
1198,2481,17623.693602557283
1446,1764,3127.014418060209
1799,947,3140.0460806845235
1420,2191,4498.458167579809
271,1150,3934.079176859781
873,1622,3032.583300619111
63,2251,7393.179537778081
2123,1066,4082.444038592221
2416,1531,8207.70800521896
1970,1017,2918.179782791649
931,1986,6731.870466003389
1061,2278,4789.183216011816
2122,463,4822.998439172768
150,1544,1929.6213097503428
46,559,2251.0238084447737
1061,2276,4537.378663267486
200,807,2002.6297370889667
1720,594,2764.4060489624217
880,89,3082.9481974356013
859,2466,5334.557274190638
356,2320,5203.767990910392
1748,1277,9836.395959375614
1761,939,2187.938801579244
1221,1161,3017.360913462166
675,1739,628.5700398284813
1946,1942,703.6678566291386
162,139,21266.411592820918
1133,875,7023.130761558149
953,509,3360.8778799763486
2099,486,15135.778611200298
1655,1347,13378.36744197202
1839,7,3092.7560594322244
1910,800,2639.8407447335253
2089,820,8021.369749399232
2193,2003,7720.97423833239
2161,2011,2850.2118359370056
1686,106,2784.165290959839
1762,326,5949.994336762912
2406,2411,7330.355917699848
1885,404,5544.173512755023
1014,1425,871.1713834192543
1256,2379,11852.672117630713
1063,1272,4800.448191205353
855,1803,259015.89025335363
1334,2017,31453.49759779776
741,50,86900.45387390327
1681,2018,4621.893710181222
957,2479,11611.4819945037
772,2069,4472.504207672257
981,1979,20979.838687121606
741,393,40021.124856757924
603,600,980.7792710585136
763,295,2999.80731783653
2333,1696,4943.471581620481
81,421,9753.054147123397
598,46,4683.541217933551
2388,173,22972.33382231046
867,42,4743.815973051792
1662,648,1802.6625125794283
8,389,2141.7992394483435
1376,1410,3829.0594011132694
1681,2007,4393.8657336529795
1497,1347,57188.40178546043
1643,281,11090.016788042003
1862,2370,3275.842413262639
1799,991,1705.9471446447494
2341,1003,37686.89320607239
5,565,870.2629096700205
1845,1821,9324.159785907726
349,1048,17604.896046918264
1784,2392,5004.398099781345
2080,2413,1103.792776407784
1816,2487,11805.84696172932
1080,2510,14029.50245448475
655,1230,2613.5270202374927
1593,2485,6829.5700927669695
1169,506,4987.186164375249
48,2180,193723.7090195333
2233,2318,1366.3779053923352
398,231,17995.308590327306
1339,2397,34079.11106301653
680,1865,25311.67603876445
801,2113,2160.030616124204
2269,921,4553.201028215405
1096,2152,914.6738189361122
2092,1503,860.1852272902258
1314,484,1628.0361860206206
2361,823,265753.3444383585
1083,483,2837.2161000355
726,741,16972.562082274424
1972,1334,2878.9921781331313
967,1166,12944.947876556977
718,2141,43839.93683388147
680,1875,25254.61418267676
1602,2500,19718.190388619867
2547,2486,6762.052927516216
2184,439,3761.9509303101345
1336,396,4760.222622337516
35,168,1795.8843893627397
907,216,1142.6976407617062
676,2291,4492.723937021288
349,2398,22696.73229078211
1729,313,2791.750691895398
652,703,8625.291116149117
89,1834,12313.37190528662
2088,2068,1059.4000214927014
154,1714,9441.260813836792
214,250,8304.886284333936
2174,318,18104.703229006536
723,193,17724.35193178651
1744,1063,19672.17473080451
1492,719,1789.6157254582452
2282,1677,1574.452036506104
600,2281,2050.8567494015356
1806,2520,1968.2095024818323
2431,717,29922.89304532477
2312,656,15801.112408321396
306,900,2308.278226996525
592,169,5195.608736441874
2422,1435,10578.904694291186
2156,954,7341.483346299446
576,2458,29751.796925564173
268,1426,1781.3891418339088
52,2172,9026.40849980624
1868,1449,5318.232955423174
1340,1,6386.2038088044355
2144,2574,2068.5651122567024
2337,2312,12293.182726046967
2144,2577,2144.9582642679175
1772,1567,8003.227804546299
782,1530,2894.4359283327494
1390,1391,7172.345250543363
2585,200,2808.005812714216
1714,1469,2898.6240831686982
423,587,100436.71807880812
1037,17,2542.4320279603794
869,837,686.9555057880752
2481,244,5715.504286022258
194,515,1358.842000796877
2406,74,6817.670986740516
703,638,1867.8528099917228
2553,648,69156.19669961336
480,2553,17057.471005173513
1566,741,106594.21315086455
2328,419,8199.984280980578
292,121,1769.2011978232001
0,1668,2391.673136898255
2319,543,7608.011004479839
1318,1232,5469.67284037242
1158,1047,4065.580949872969
2015,117,7329.531546200964
1553,1535,2550.6459771662044
533,1915,1421.129889486549
422,1121,2996.057050968196
1371,1925,2543.04866560479
2020,2071,1437.5065341016568
2550,2292,1297.1593416749943
1065,1141,799.49271883256
601,1933,4179.825667422185
927,2150,4304.477551961583
349,1028,5333.624519984357
593,2447,1357.5411217263506
1533,943,13031.279353475902
256,1105,3193.9127703104423
1364,760,4381.219664336684
2396,1230,3684.435125359616
639,1411,7280.454356544994
2346,1334,1582.90855317847
793,1716,1848.9620048092206
1422,947,8958.661051275396
939,1094,6108.280747261327
2363,2540,4156.7152601787275
1640,332,2503.7474740700127
2031,1323,3161.800548247256
214,216,12187.006636093189
519,1187,7581.401817430783
453,571,8685.001310996608
2052,403,3138.001540265481
703,650,9550.471768658625
1636,1857,4226.902439396062
438,547,1479.9459324330048
365,770,60856.52488051204
2582,2576,1865.7486690411765
332,939,10715.478762753986
1580,960,9014.536461433994
640,2223,1628.971303951799
540,1076,852.5867276170545
1041,1004,2636.772529719228
849,1216,4020.7102993030344
2542,2197,2183.6490757301813
588,439,4987.590012177879
734,1064,1523.476497430758
413,17,8692.811330436285
768,1645,18817.360291740948
371,872,6281.243205761338
988,28,10076.055233773845
2230,2236,2004.4072794235874
2028,928,1144.094256456829
1266,1993,1118.5179324182182
1246,891,1979.7608275863258
1556,1508,1250.3202634439854
2397,423,396349.0950429748
1166,2529,7123.758208113176
2026,1208,5154.324013974299
277,2152,5446.326187649535
435,2014,11358.632301749592
1533,1143,2461.738312927518
1354,1524,22309.586881328163
2578,363,1707.8347828127764
523,1174,2581.8137636126794
900,442,2467.294454241724
1046,1729,3372.7396123713092
1188,2398,2768.029847488555
1472,1970,1831.4639501058812
462,553,1792.1146970836237
582,1803,12774.14229497301
1006,1316,1758.4975932327343
344,1559,1413.1243226523247
486,2523,14057.913093708928
501,2520,1299.0183478624645
1499,612,11403.04235410947
1423,1633,1677.1925126386502
905,1777,1213.6593679260657
2308,163,12927.076005746825
280,807,13193.529178843753
2205,2162,41180.5601015783
1435,1935,10173.010131947429
401,1380,4993.54149243917
2366,1717,5771.44321622688
1723,309,1438.7456132597874
1551,1250,10143.289037874592
293,1479,5305.638650985546
99,1008,1774.060037839957
2248,1701,1500.9731386879198
1273,2377,6511.521597882897
2330,539,62579.432863813476
786,1721,14666.006432878674
1513,1584,643.7404828148652
2012,1980,4402.870970865477
2061,2205,2929.6925733422513
2373,2157,1798.7192061390942
1029,413,16619.881312215846
2458,1481,16738.697571507364
2123,1967,22963.926012155727
1861,2161,6632.471868863907
2364,613,937.2172815911454
241,2095,4283.325545173608
576,1990,7229.72683612107
1435,1128,2233.6947559316645
1536,2482,4071.9640066677002
308,582,15867.95890719269
571,1690,23246.437050113247
236,962,634.1202539744613
325,2547,18272.1270364906
1697,573,2327.7311481635056
128,68,10676.191981758244
20,1848,3428.6041003769747
730,416,4449.173353869238
1827,1755,38990.33326335888
2588,2224,1272.1973157332197
393,772,76079.26680991137
2403,2472,1287.774380956917
1152,128,34462.55097373896
559,2022,5374.275372332587
1623,798,38578.844548637484
2025,216,6055.158415041532
506,940,6184.503792002789
486,1228,9654.236130117197
664,2001,6518.895355769251
128,880,4306.457555398744
367,368,1045.409343463
1330,2206,5634.304614541856
803,215,1360.0585333383965
184,1734,2687.6138724123293
2297,457,6918.230830131313
1813,1163,2443.366380249694
334,507,5447.792776093739
216,1952,8284.976071408386
2049,175,4237.5196993982845
1224,1208,14827.964712344401
1242,885,3436.1731214886513
136,513,2121.172690125791
2536,68,6775.904193556172
1481,2222,11156.964913916561
432,908,9995.517011862596
1220,1082,2408.586736250195
1370,874,4544.548662877182
1214,1225,3837.529925070128
804,487,3566.618741770801
2553,1887,72114.7323760788
2453,1125,7850.247386046375
2501,1174,6273.049613882791
416,247,7677.446378012072
123,1638,1516.0229865679487
2582,442,9054.848784897811
1842,1408,3650.554163173328
11,2424,2935.325189067684
1841,2174,16248.722870478758
1430,1656,11895.512830633494
315,1277,11595.40443986837
895,334,16020.138889267495
1239,1518,5569.721167509986
1559,412,4698.81717409428
1448,1573,2328.211322681627
235,780,2518.551363753017
176,723,17936.232147788363
2398,2063,7879.538064693493
1632,2116,5185.813389761905
1930,612,948.440365456283
2159,709,7210.021068688429
2531,2025,13414.845708399751
1000,675,3129.0082715397257
608,1776,4127.889985295692
1524,2180,118160.2279345795
2310,1270,44833.29068302852
672,670,2368.6603510175387
830,447,9438.83461134913
1155,1071,1117.8133008011266
2467,898,698.0543400889427
2360,1219,1611.9115273276857
449,939,5244.502602482507
2402,996,6648.871431797633
2402,995,4400.652831376811
1001,1005,3529.2927202413066
1165,1074,9456.964056295421
40,813,5575.351478045012
716,1789,4625.992539539792
363,2237,65211.133505212914
139,1265,5402.722719458756
203,1916,2519.90862708298
1751,747,7794.644202403318
2430,1576,2969.6299928044386
160,1191,2947.2701142372907
1829,1640,1066.268277123674
459,216,13693.008720779246
797,2306,32590.964838673728
2316,1722,47779.285269071974
209,2457,1573.5577085068517
1963,2303,21297.631681602586
1374,48,9513.79175924334
1770,1236,17041.839131272467
1199,2500,22266.145546024138
198,1907,5660.005573165155
1809,2517,7739.935007960662
1539,553,7813.266089689795
1112,865,2543.6376525888877
1766,268,7686.465294303352
2126,2167,23035.546297021014
1369,798,2911.1640660650623
350,1815,3528.4348553962136
199,2363,2045.3208740398936
939,1843,10505.415380024378
2489,940,5789.628748577678
187,1179,10135.169010536205
939,1840,4847.128050000129
1710,2095,2669.9300690461905
1540,1387,2255.6901204313067
231,2166,4544.235844832579
2508,1590,4773.398955316278
576,1803,76399.06176723832
274,163,22756.392347290315
1064,104,1171.1842925705207
703,2056,1403.6240889558924
939,831,1631.0724345260635
717,1525,21494.539424348255
1363,239,1586.3870322757314
280,2341,15430.870414044106
1876,770,15874.782839302632
323,280,23314.293284247247
2517,2491,7634.596543900795
1758,1197,910.1306338895101
940,721,17808.6975135012
1471,1690,35110.929185697794
339,2262,1857.1526093433183
747,1495,5803.247828186709
562,672,5988.6307354681185
1782,240,2175.0347456731015
1017,1268,7541.052239011833
1479,2316,10852.773519214352
2268,1395,3698.9406113334016
626,2123,3668.3658306223992
1770,1441,24359.312446081232
1334,1078,46926.4718173448
